cod_transacao,num_conta,data_transacao,nome_transacao,valor_transacao,dia_da_semana
18441,550,2022-07-06,Compra Débito,-19.71,Quarta-feira
20201,550,2022-07-06,Compra Débito,-60.81,Quarta-feira
26366,550,2022-07-20,Compra Débito,-9.66,Quarta-feira
29137,550,2022-12-02,Compra Débito,-190.73,Sexta-feira
34491,550,2022-12-29,Compra Débito,-20.17,Quinta-feira
40051,550,2022-12-29,Compra Débito,-10.2,Quinta-feira
40743,550,2022-12-29,Compra Débito,-31.52,Quinta-feira
41995,550,2022-12-30,Compra Débito,-25.27,Sexta-feira
50431,550,2022-12-30,Compra Débito,-56.46,Sexta-feira
61046,550,2022-12-30,Compra Débito,-24.96,Sexta-feira
63941,550,2022-12-30,Compra Débito,-26.32,Sexta-feira
63985,550,2022-12-30,Compra Débito,-36.01,Sexta-feira
3020,806,2018-05-17,Compra Débito,-82.06,Quinta-feira
7024,806,2018-12-15,Compra Débito,-34.82,Sábado
12066,806,2018-12-27,Compra Débito,-52.85,Quinta-feira
12760,806,2019-05-03,Compra Débito,-8.09,Sexta-feira
14711,806,2020-06-17,Compra Débito,-67.29,Quarta-feira
16158,806,2020-06-17,Compra Débito,-29.64,Quarta-feira
31918,806,2021-08-22,Compra Débito,-27.87,Domingo
33681,806,2021-11-21,Compra Débito,-74.53,Domingo
34065,806,2021-11-21,Compra Débito,-32.73,Domingo
36129,806,2021-11-22,Compra Débito,-12.12,Segunda-feira
40021,806,2021-12-10,Compra Débito,-86.64,Sexta-feira
50591,806,2021-12-28,Compra Débito,-5.9,Terça-feira
53099,806,2022-03-31,Compra Débito,-67.18,Quinta-feira
55276,806,2022-11-11,Compra Débito,-21.23,Sexta-feira
59165,806,2022-12-09,Compra Débito,-26.87,Sexta-feira
4226,39,2022-05-13,Compra Débito,-96.77,Sexta-feira
6798,39,2022-05-13,Compra Débito,-5.49,Sexta-feira
7603,39,2022-05-13,Compra Débito,-9.17,Sexta-feira
10967,39,2022-05-13,Compra Débito,-27.6,Sexta-feira
12160,39,2022-07-27,Compra Débito,-34.78,Quarta-feira
13684,39,2022-07-27,Compra Débito,-19.12,Quarta-feira
15620,39,2022-07-31,Compra Débito,-19.6,Domingo
19375,39,2022-09-12,Compra Débito,-83.58,Segunda-feira
19517,39,2022-09-19,Compra Débito,-49.2,Segunda-feira
22262,39,2022-10-06,Compra Débito,-19.0,Quinta-feira
26962,39,2022-12-19,Compra Débito,-23.29,Segunda-feira
30413,39,2022-12-21,Compra Débito,-42.77,Quarta-feira
58607,39,2022-12-29,Compra Débito,-14.17,Quinta-feira
62161,39,2022-12-29,Compra Débito,-16.49,Quinta-feira
1007,295,2017-08-02,Compra Débito,-9.44,Quarta-feira
2912,295,2017-08-02,Compra Débito,-18.15,Quarta-feira
3958,295,2017-08-11,Compra Débito,-29.98,Sexta-feira
6097,295,2017-10-18,Compra Débito,-33.12,Quarta-feira
10099,295,2017-11-28,Compra Débito,-11.59,Terça-feira
11216,295,2017-12-08,Compra Débito,-28.28,Sexta-feira
18739,295,2018-05-16,Compra Débito,-57.84,Quarta-feira
20052,295,2018-06-10,Compra Débito,-21.86,Domingo
20478,295,2018-06-10,Compra Débito,-47.85,Domingo
20781,295,2018-06-22,Compra Débito,-33.71,Sexta-feira
24383,295,2018-07-01,Compra Débito,-16.73,Domingo
25545,295,2018-07-02,Compra Débito,-94.59,Segunda-feira
28870,295,2018-07-05,Compra Débito,-30.81,Quinta-feira
41899,295,2020-05-04,Compra Débito,-16.96,Segunda-feira
53437,295,2022-11-17,Compra Débito,-42.12,Quinta-feira
65240,295,2022-12-23,Compra Débito,-36.92,Sexta-feira
1853,551,2018-04-18,Compra Débito,-154.16,Quarta-feira
2210,551,2018-04-19,Compra Débito,-32.77,Quinta-feira
2437,551,2018-04-27,Compra Débito,-47.86,Sexta-feira
4017,551,2018-07-09,Compra Débito,-7.44,Segunda-feira
8927,551,2018-07-13,Compra Débito,-52.79,Sexta-feira
11723,551,2018-07-13,Compra Débito,-74.78,Sexta-feira
12417,551,2018-07-13,Compra Débito,-44.77,Sexta-feira
13661,551,2018-07-15,Compra Débito,-95.28,Domingo
19326,551,2018-08-10,Compra Débito,-46.45,Sexta-feira
19652,551,2018-08-10,Compra Débito,-40.97,Sexta-feira
22089,551,2018-12-24,Compra Débito,-171.06,Segunda-feira
32394,551,2019-02-26,Compra Débito,-96.01,Terça-feira
33286,551,2019-08-01,Compra Débito,-26.87,Quinta-feira
39462,551,2022-01-01,Compra Débito,-18.9,Sábado
53893,551,2022-08-15,Compra Débito,-79.13,Segunda-feira
59772,551,2022-09-17,Compra Débito,-253.78,Sábado
70376,551,2022-12-22,Compra Débito,-14.42,Quinta-feira
71951,551,2022-12-26,Compra Débito,-21.56,Segunda-feira
3728,807,2022-08-31,Compra Débito,-53.59,Quarta-feira
6611,807,2022-12-12,Compra Débito,-36.92,Segunda-feira
14147,807,2022-12-29,Compra Débito,-24.54,Quinta-feira
20281,807,2022-12-29,Compra Débito,-46.45,Quinta-feira
22251,807,2022-12-29,Compra Débito,-37.32,Quinta-feira
26461,807,2022-12-29,Compra Débito,-510.92,Quinta-feira
30826,807,2022-12-30,Compra Débito,-22.61,Sexta-feira
34910,807,2022-12-30,Compra Débito,-12.34,Sexta-feira
35242,807,2022-12-30,Compra Débito,-25.03,Sexta-feira
35804,807,2022-12-30,Compra Débito,-94.48,Sexta-feira
37342,807,2022-12-30,Compra Débito,-17.02,Sexta-feira
47646,807,2022-12-30,Compra Débito,-52.85,Sexta-feira
48152,807,2022-12-30,Compra Débito,-39.02,Sexta-feira
61391,807,2022-12-30,Compra Débito,-74.32,Sexta-feira
69424,807,2022-12-30,Compra Débito,-92.85,Sexta-feira
1904,40,2015-05-30,Compra Débito,-10.63,Sábado
11288,40,2016-04-27,Compra Débito,-24.59,Quarta-feira
16498,40,2016-07-21,Compra Débito,-25.37,Quinta-feira
17696,40,2022-01-17,Compra Débito,-21.58,Segunda-feira
21860,40,2022-01-20,Compra Débito,-139.67,Quinta-feira
24638,40,2022-01-23,Compra Débito,-87.39,Domingo
32343,40,2022-06-13,Compra Débito,-36.47,Segunda-feira
34199,40,2022-08-29,Compra Débito,-60.54,Segunda-feira
34238,40,2022-08-30,Compra Débito,-34.09,Terça-feira
40789,40,2022-09-29,Compra Débito,-72.16,Quinta-feira
45734,40,2022-12-29,Compra Débito,-37.03,Quinta-feira
48075,40,2022-12-29,Compra Débito,-20.16,Quinta-feira
52775,40,2022-12-29,Compra Débito,-7.86,Quinta-feira
57520,40,2022-12-29,Compra Débito,-34.71,Quinta-feira
64602,40,2022-12-29,Compra Débito,-20.61,Quinta-feira
69596,40,2022-12-29,Compra Débito,-26.86,Quinta-feira
2909,296,2016-07-20,Compra Débito,-17.47,Quarta-feira
8496,296,2016-08-09,Compra Débito,-40.22,Terça-feira
14908,296,2016-08-15,Compra Débito,-74.89,Segunda-feira
17580,296,2016-08-24,Compra Débito,-205.06,Quarta-feira
18010,296,2016-09-01,Compra Débito,-37.48,Quinta-feira
18051,296,2016-09-02,Compra Débito,-50.11,Sexta-feira
22456,296,2017-01-20,Compra Débito,-105.9,Sexta-feira
22502,296,2017-01-20,Compra Débito,-28.02,Sexta-feira
23085,296,2017-01-21,Compra Débito,-36.4,Sábado
32530,296,2018-03-26,Compra Débito,-10.01,Segunda-feira
35786,296,2018-05-11,Compra Débito,-51.63,Sexta-feira
36954,296,2018-05-12,Compra Débito,-38.88,Sábado
41184,296,2018-12-14,Compra Débito,-69.65,Sexta-feira
43230,296,2018-12-22,Compra Débito,-23.96,Sábado
46050,296,2019-02-20,Compra Débito,-35.99,Quarta-feira
46076,296,2019-02-20,Compra Débito,-32.79,Quarta-feira
46088,296,2019-02-20,Compra Débito,-40.02,Quarta-feira
51586,296,2019-02-24,Compra Débito,-24.31,Domingo
52561,296,2019-05-08,Compra Débito,-20.66,Quarta-feira
53158,296,2019-05-08,Compra Débito,-96.05,Quarta-feira
53182,296,2019-05-27,Compra Débito,-27.14,Segunda-feira
56885,296,2022-01-23,Compra Débito,-41.83,Domingo
64135,296,2022-04-18,Compra Débito,-21.83,Segunda-feira
69494,296,2022-07-30,Compra Débito,-16.66,Sábado
70961,296,2022-07-30,Compra Débito,-93.48,Sábado
3077,552,2018-07-03,Compra Débito,-7.56,Terça-feira
6680,552,2018-07-25,Compra Débito,-16.58,Quarta-feira
12630,552,2018-09-26,Compra Débito,-32.84,Quarta-feira
16900,552,2022-10-15,Compra Débito,-48.58,Sábado
19812,552,2022-10-15,Compra Débito,-8.17,Sábado
22959,552,2022-12-19,Compra Débito,-105.04,Segunda-feira
30657,552,2022-12-28,Compra Débito,-69.34,Quarta-feira
37021,552,2022-12-29,Compra Débito,-37.11,Quinta-feira
41936,552,2022-12-29,Compra Débito,-52.06,Quinta-feira
45440,552,2022-12-29,Compra Débito,-10.8,Quinta-feira
49384,552,2022-12-29,Compra Débito,-41.87,Quinta-feira
52597,552,2022-12-29,Compra Débito,-18.97,Quinta-feira
60570,552,2022-12-29,Compra Débito,-28.28,Quinta-feira
63783,552,2022-12-29,Compra Débito,-39.03,Quinta-feira
65183,552,2022-12-29,Compra Débito,-196.65,Quinta-feira
1913,808,2013-08-12,Compra Débito,-33.3,Segunda-feira
4007,808,2013-10-22,Compra Débito,-46.32,Terça-feira
6372,808,2013-10-23,Compra Débito,-83.89,Quarta-feira
8014,808,2013-10-24,Compra Débito,-52.57,Quinta-feira
8921,808,2013-10-24,Compra Débito,-126.31,Quinta-feira
15742,808,2017-09-22,Compra Débito,-72.14,Sexta-feira
19128,808,2017-11-20,Compra Débito,-18.51,Segunda-feira
20646,808,2017-11-29,Compra Débito,-33.69,Quarta-feira
20812,808,2017-11-29,Compra Débito,-155.1,Quarta-feira
22000,808,2018-05-11,Compra Débito,-12.73,Sexta-feira
22004,808,2018-05-11,Compra Débito,-57.11,Sexta-feira
26000,808,2018-06-20,Compra Débito,-110.51,Quarta-feira
27571,808,2018-06-22,Compra Débito,-16.79,Sexta-feira
28165,808,2019-03-06,Compra Débito,-15.03,Quarta-feira
31131,808,2019-05-13,Compra Débito,-54.6,Segunda-feira
32612,808,2019-05-16,Compra Débito,-357.92,Quinta-feira
33041,808,2019-05-16,Compra Débito,-36.66,Quinta-feira
33848,808,2019-07-14,Compra Débito,-56.64,Domingo
35819,808,2020-10-18,Compra Débito,-25.22,Domingo
40881,808,2020-10-19,Compra Débito,-5.28,Segunda-feira
46398,808,2021-05-16,Compra Débito,-40.76,Domingo
58754,808,2022-03-17,Compra Débito,-23.82,Quinta-feira
3924,41,2020-09-16,Compra Débito,-5.21,Quarta-feira
10906,41,2020-09-28,Compra Débito,-113.14,Segunda-feira
11503,41,2020-09-30,Compra Débito,-222.33,Quarta-feira
12370,41,2020-11-21,Compra Débito,-19.91,Sábado
16633,41,2020-11-28,Compra Débito,-117.08,Sábado
25466,41,2022-04-15,Compra Débito,-28.05,Sexta-feira
33795,41,2022-09-29,Compra Débito,-37.12,Quinta-feira
38613,41,2022-12-26,Compra Débito,-11.79,Segunda-feira
50943,41,2022-12-30,Compra Débito,-18.41,Sexta-feira
51543,41,2022-12-30,Compra Débito,-7.49,Sexta-feira
56811,41,2022-12-30,Compra Débito,-50.32,Sexta-feira
59573,41,2022-12-30,Compra Débito,-20.08,Sexta-feira
60137,41,2022-12-30,Compra Débito,-23.37,Sexta-feira
62584,41,2022-12-30,Compra Débito,-23.81,Sexta-feira
65938,41,2022-12-30,Compra Débito,-15.75,Sexta-feira
3745,297,2018-09-09,Compra Débito,-60.48,Domingo
7235,297,2018-09-10,Compra Débito,-72.9,Segunda-feira
10786,297,2018-09-27,Compra Débito,-24.83,Quinta-feira
10853,297,2018-09-27,Compra Débito,-12.83,Quinta-feira
12040,297,2018-09-28,Compra Débito,-11.5,Sexta-feira
15107,297,2018-11-15,Compra Débito,-94.88,Quinta-feira
15238,297,2018-12-26,Compra Débito,-12.44,Quarta-feira
16001,297,2019-01-09,Compra Débito,-48.67,Quarta-feira
22429,297,2019-01-19,Compra Débito,-5.37,Sábado
22590,297,2019-06-22,Compra Débito,-195.63,Sábado
35704,297,2019-11-11,Compra Débito,-67.9,Segunda-feira
39634,297,2019-11-13,Compra Débito,-19.19,Quarta-feira
40734,297,2019-11-13,Compra Débito,-100.28,Quarta-feira
41926,297,2019-11-14,Compra Débito,-32.39,Quinta-feira
51453,297,2019-12-29,Compra Débito,-47.4,Domingo
52019,297,2019-12-31,Compra Débito,-24.57,Terça-feira
54596,297,2020-02-15,Compra Débito,-19.29,Sábado
58018,297,2020-02-17,Compra Débito,-35.28,Segunda-feira
58631,297,2020-02-18,Compra Débito,-96.34,Terça-feira
59401,297,2020-02-21,Compra Débito,-61.26,Sexta-feira
62713,297,2020-02-21,Compra Débito,-9.85,Sexta-feira
63495,297,2020-02-21,Compra Débito,-147.47,Sexta-feira
64915,297,2020-03-15,Compra Débito,-9.98,Domingo
67621,297,2020-03-17,Compra Débito,-43.33,Terça-feira
69156,297,2020-03-20,Compra Débito,-11.69,Sexta-feira
70563,297,2020-03-20,Compra Débito,-11.14,Sexta-feira
8900,553,2018-01-20,Compra Débito,-38.27,Sábado
11598,553,2018-01-24,Compra Débito,-213.38,Quarta-feira
12661,553,2018-01-24,Compra Débito,-36.65,Quarta-feira
12773,553,2018-03-30,Compra Débito,-33.34,Sexta-feira
14428,553,2018-03-30,Compra Débito,-18.9,Sexta-feira
19605,553,2018-03-30,Compra Débito,-75.57,Sexta-feira
21582,553,2018-03-31,Compra Débito,-16.76,Sábado
22120,553,2019-04-01,Compra Débito,-93.15,Segunda-feira
24890,553,2019-04-29,Compra Débito,-28.29,Segunda-feira
25931,553,2019-12-12,Compra Débito,-7.6,Quinta-feira
34384,553,2020-02-12,Compra Débito,-19.63,Quarta-feira
37548,553,2020-05-20,Compra Débito,-96.22,Quarta-feira
43029,553,2020-07-30,Compra Débito,-113.32,Quinta-feira
54047,553,2021-04-10,Compra Débito,-239.59,Sábado
55544,553,2021-04-24,Compra Débito,-21.42,Sábado
59851,553,2022-12-27,Compra Débito,-33.74,Terça-feira
3479,809,2021-05-28,Compra Débito,-31.19,Sexta-feira
10495,809,2021-09-06,Compra Débito,-223.96,Segunda-feira
17455,809,2021-09-07,Compra Débito,-34.98,Terça-feira
24520,809,2021-09-08,Compra Débito,-16.87,Quarta-feira
25603,809,2021-10-23,Compra Débito,-17.87,Sábado
35201,809,2022-07-17,Compra Débito,-20.9,Domingo
36260,809,2022-07-19,Compra Débito,-29.51,Terça-feira
36519,809,2022-07-21,Compra Débito,-12.09,Quinta-feira
38306,809,2022-07-23,Compra Débito,-37.53,Sábado
38928,809,2022-07-23,Compra Débito,-19.79,Sábado
42376,809,2022-08-15,Compra Débito,-14.57,Segunda-feira
50576,809,2022-11-05,Compra Débito,-129.52,Sábado
54543,809,2022-11-26,Compra Débito,-50.06,Sábado
55313,809,2022-12-05,Compra Débito,-58.46,Segunda-feira
55537,809,2022-12-06,Compra Débito,-64.62,Terça-feira
56667,809,2022-12-08,Compra Débito,-18.84,Quinta-feira
60890,809,2022-12-20,Compra Débito,-3.15,Terça-feira
69670,809,2022-12-29,Compra Débito,-25.6,Quinta-feira
3199,42,2018-01-31,Compra Débito,-42.35,Quarta-feira
5082,42,2018-07-30,Compra Débito,-4.0,Segunda-feira
7792,42,2018-08-02,Compra Débito,-43.24,Quinta-feira
9014,42,2018-08-06,Compra Débito,-25.43,Segunda-feira
10408,42,2018-08-10,Compra Débito,-42.61,Sexta-feira
11051,42,2018-08-10,Compra Débito,-36.42,Sexta-feira
13384,42,2018-08-10,Compra Débito,-11.81,Sexta-feira
15666,42,2018-08-27,Compra Débito,-46.05,Segunda-feira
16003,42,2018-08-27,Compra Débito,-35.47,Segunda-feira
16699,42,2018-08-29,Compra Débito,-89.07,Quarta-feira
16835,42,2018-08-29,Compra Débito,-10.58,Quarta-feira
18291,42,2018-08-29,Compra Débito,-11.63,Quarta-feira
21231,42,2020-07-15,Compra Débito,-15.17,Quarta-feira
22070,42,2020-08-14,Compra Débito,-33.21,Sexta-feira
29597,42,2020-08-29,Compra Débito,-44.27,Sábado
30145,42,2020-08-29,Compra Débito,-39.93,Sábado
35680,42,2020-08-29,Compra Débito,-14.53,Sábado
36390,42,2020-09-08,Compra Débito,-11.5,Terça-feira
39347,42,2020-09-18,Compra Débito,-61.72,Sexta-feira
47519,42,2021-01-13,Compra Débito,-16.7,Quarta-feira
55491,42,2021-02-02,Compra Débito,-22.78,Terça-feira
58931,42,2021-02-09,Compra Débito,-143.05,Terça-feira
59587,42,2021-02-13,Compra Débito,-137.85,Sábado
1842,298,2012-05-21,Compra Débito,-9.31,Segunda-feira
3507,298,2012-06-15,Compra Débito,-90.47,Sexta-feira
4934,298,2012-06-18,Compra Débito,-30.17,Segunda-feira
17187,298,2013-05-07,Compra Débito,-6.43,Terça-feira
26030,298,2013-06-12,Compra Débito,-18.0,Quarta-feira
26391,298,2013-06-12,Compra Débito,-175.61,Quarta-feira
29153,298,2013-06-21,Compra Débito,-58.39,Sexta-feira
32815,298,2013-06-22,Compra Débito,-16.3,Sábado
34396,298,2013-06-23,Compra Débito,-65.99,Domingo
34700,298,2013-12-30,Compra Débito,-38.21,Segunda-feira
37894,298,2014-03-10,Compra Débito,-50.2,Segunda-feira
42673,298,2016-10-29,Compra Débito,-27.46,Sábado
43448,298,2016-10-29,Compra Débito,-11.87,Sábado
48062,298,2017-01-30,Compra Débito,-5.74,Segunda-feira
49142,298,2017-04-26,Compra Débito,-48.55,Quarta-feira
49717,298,2017-05-15,Compra Débito,-31.86,Segunda-feira
52181,298,2017-05-30,Compra Débito,-41.04,Terça-feira
55261,298,2017-11-04,Compra Débito,-16.63,Sábado
58313,298,2017-11-19,Compra Débito,-6.86,Domingo
59658,298,2017-11-21,Compra Débito,-15.35,Terça-feira
67406,298,2017-11-21,Compra Débito,-66.61,Terça-feira
67868,298,2017-12-01,Compra Débito,-4.19,Sexta-feira
70688,298,2017-12-01,Compra Débito,-39.77,Sexta-feira
71754,298,2019-04-04,Compra Débito,-32.53,Quinta-feira
10278,554,2022-12-13,Compra Débito,-55.54,Terça-feira
18374,554,2022-12-29,Compra Débito,-36.73,Quinta-feira
26571,554,2022-12-29,Compra Débito,-13.72,Quinta-feira
27020,554,2022-12-29,Compra Débito,-32.6,Quinta-feira
30983,554,2022-12-29,Compra Débito,-59.73,Quinta-feira
31091,554,2022-12-29,Compra Débito,-31.58,Quinta-feira
45743,554,2022-12-29,Compra Débito,-54.86,Quinta-feira
46597,554,2022-12-29,Compra Débito,-125.23,Quinta-feira
49281,554,2022-12-29,Compra Débito,-28.95,Quinta-feira
50571,554,2022-12-29,Compra Débito,-26.0,Quinta-feira
52432,554,2022-12-29,Compra Débito,-41.1,Quinta-feira
53103,554,2022-12-29,Compra Débito,-19.98,Quinta-feira
54212,554,2022-12-29,Compra Débito,-16.91,Quinta-feira
54713,554,2022-12-29,Compra Débito,-55.21,Quinta-feira
55540,554,2022-12-29,Compra Débito,-6.95,Quinta-feira
66097,554,2022-12-29,Compra Débito,-38.79,Quinta-feira
67352,554,2022-12-29,Compra Débito,-28.05,Quinta-feira
67744,554,2022-12-29,Compra Débito,-18.98,Quinta-feira
68308,554,2022-12-29,Compra Débito,-21.63,Quinta-feira
6841,810,2017-10-20,Compra Débito,-38.59,Sexta-feira
12723,810,2017-10-27,Compra Débito,-28.0,Sexta-feira
17003,810,2020-02-10,Compra Débito,-100.15,Segunda-feira
18056,810,2020-02-11,Compra Débito,-30.36,Terça-feira
19966,810,2020-02-11,Compra Débito,-26.15,Terça-feira
21026,810,2020-02-20,Compra Débito,-123.07,Quinta-feira
21852,810,2020-02-22,Compra Débito,-6.6,Sábado
22495,810,2020-02-25,Compra Débito,-16.65,Terça-feira
25774,810,2020-03-04,Compra Débito,-62.94,Quarta-feira
27461,810,2020-03-04,Compra Débito,-34.41,Quarta-feira
32623,810,2020-03-17,Compra Débito,-52.3,Terça-feira
33377,810,2020-03-17,Compra Débito,-33.43,Terça-feira
42926,810,2020-11-28,Compra Débito,-4.93,Sábado
64157,810,2022-12-29,Compra Débito,-126.44,Quinta-feira
64304,810,2022-12-29,Compra Débito,-36.38,Quinta-feira
65448,810,2022-12-29,Compra Débito,-42.23,Quinta-feira
66398,810,2022-12-29,Compra Débito,-18.7,Quinta-feira
69874,810,2022-12-29,Compra Débito,-99.16,Quinta-feira
70564,810,2022-12-29,Compra Débito,-128.78,Quinta-feira
1802,43,2016-10-11,Compra Débito,-80.82,Terça-feira
3540,43,2016-10-11,Compra Débito,-22.18,Terça-feira
3616,43,2016-10-16,Compra Débito,-3.87,Domingo
5571,43,2016-10-23,Compra Débito,-43.06,Domingo
7906,43,2016-11-22,Compra Débito,-17.85,Terça-feira
15093,43,2017-05-12,Compra Débito,-5.58,Sexta-feira
24963,43,2020-06-02,Compra Débito,-19.3,Terça-feira
25423,43,2020-06-02,Compra Débito,-129.34,Terça-feira
28023,43,2020-06-03,Compra Débito,-63.59,Quarta-feira
28193,43,2020-10-08,Compra Débito,-26.72,Quinta-feira
41084,43,2021-11-30,Compra Débito,-137.05,Terça-feira
41183,43,2021-11-30,Compra Débito,-27.16,Terça-feira
44833,43,2022-12-21,Compra Débito,-279.9,Quarta-feira
50838,43,2022-12-29,Compra Débito,-28.86,Quinta-feira
52344,43,2022-12-29,Compra Débito,-149.33,Quinta-feira
57049,43,2022-12-29,Compra Débito,-19.77,Quinta-feira
58582,43,2022-12-29,Compra Débito,-15.15,Quinta-feira
59511,43,2022-12-29,Compra Débito,-90.28,Quinta-feira
68784,43,2022-12-29,Compra Débito,-19.13,Quinta-feira
70627,43,2022-12-29,Compra Débito,-22.23,Quinta-feira
9305,299,2022-09-06,Compra Débito,-48.76,Terça-feira
9886,299,2022-09-08,Compra Débito,-36.62,Quinta-feira
14258,299,2022-09-29,Compra Débito,-32.23,Quinta-feira
14624,299,2022-10-25,Compra Débito,-24.13,Terça-feira
15498,299,2022-12-04,Compra Débito,-26.19,Domingo
17142,299,2022-12-05,Compra Débito,-34.36,Segunda-feira
28440,299,2022-12-29,Compra Débito,-39.62,Quinta-feira
33932,299,2022-12-29,Compra Débito,-83.11,Quinta-feira
37692,299,2022-12-30,Compra Débito,-36.26,Sexta-feira
38260,299,2022-12-30,Compra Débito,-20.05,Sexta-feira
40222,299,2022-12-30,Compra Débito,-32.26,Sexta-feira
41702,299,2022-12-30,Compra Débito,-103.0,Sexta-feira
52704,299,2022-12-30,Compra Débito,-62.55,Sexta-feira
60477,299,2022-12-30,Compra Débito,-23.5,Sexta-feira
60558,299,2022-12-30,Compra Débito,-160.03,Sexta-feira
65383,299,2022-12-30,Compra Débito,-30.1,Sexta-feira
69281,299,2022-12-30,Compra Débito,-131.19,Sexta-feira
1475,555,2012-09-12,Compra Débito,-19.24,Quarta-feira
4437,555,2012-09-14,Compra Débito,-22.26,Sexta-feira
6643,555,2012-09-30,Compra Débito,-14.02,Domingo
18391,555,2013-09-19,Compra Débito,-94.74,Quinta-feira
22406,555,2013-09-21,Compra Débito,-99.14,Sábado
23125,555,2013-09-21,Compra Débito,-10.68,Sábado
24932,555,2013-09-30,Compra Débito,-20.85,Segunda-feira
26453,555,2013-11-21,Compra Débito,-17.18,Quinta-feira
27391,555,2013-12-09,Compra Débito,-63.19,Segunda-feira
35392,555,2018-09-15,Compra Débito,-7.85,Sábado
63386,555,2019-02-09,Compra Débito,-21.16,Sábado
63748,555,2019-02-15,Compra Débito,-48.95,Sexta-feira
64025,555,2019-02-15,Compra Débito,-18.6,Sexta-feira
67592,555,2019-02-17,Compra Débito,-7.98,Domingo
70538,555,2019-02-19,Compra Débito,-168.5,Terça-feira
